"job_application_id","has_embedding","km_cluster","hc_cluster","hdb_cluster"
"44b78445-8de5-4450-af5c-863c60ae3653",TRUE,7,8,2
"ec02130c-2f7c-4bb8-bc47-6b63330c8a13",TRUE,4,7,2
"4a4118c4-2f3e-4936-b508-eb69097b92d8",TRUE,4,2,2
"577f76f1-d9a5-4929-a3f3-dae4cdfe0c46",TRUE,7,2,2
"577f76f1-d9a5-4929-a3f3-dae4cdfe0c46",TRUE,7,2,2
"dc047062-6aee-4055-a7fb-b6b37e064c92",TRUE,6,9,2
"19afe5bb-6549-4ae2-bc95-728fd847a4db",TRUE,1,1,2
"7f8b86d7-9384-4091-af13-ff0a720962b9",TRUE,8,8,2
"3d65a88e-b015-4c00-bdcf-0881e6610f19",TRUE,3,1,2
"c99566cb-5833-410f-8139-af9494717811",TRUE,5,1,2
"52a0455e-d999-4112-9898-0e818dfc26ac",TRUE,4,6,2
"575faf95-72f2-4ac6-9e79-74247a766e31",TRUE,1,2,2
"7e421b58-2b90-4347-a865-d9938ff8e603",TRUE,4,10,2
"e7e7c26f-b5cf-45ab-a779-c6d5094260f3",TRUE,4,7,2
"5cc89d8c-e6d0-44c9-ad44-09dc31003bed",TRUE,5,5,2
"ab016c2e-14db-4f40-aa31-18cb3e9a2667",TRUE,3,4,2
"acb3d675-eb05-4626-a9c3-c1961153198f",TRUE,4,7,2
"dd043ebb-4c7e-4b38-9da6-1e953e529248",TRUE,4,7,2
"e4a523ce-4d03-43e6-af49-3aa3686dc63e",TRUE,6,9,2
"f19faa6f-2fdc-4cdd-aed8-4831b26467ba",TRUE,7,8,2
"c0dc70ef-fba9-493b-a801-5730c37ff0b3",TRUE,3,1,2
"7bbdddb8-4700-4ef3-ab06-b08c218c0aba",TRUE,4,7,2
"c109f6dc-d2ef-4aee-bb26-d78c9c77bd53",TRUE,7,6,2
"43ec2581-fa04-42e0-bfac-b5d7009454b4",TRUE,3,5,2
"6a58f108-396d-451c-8b86-09d41752e6a1",TRUE,3,1,2
"997fda54-5f7e-49a2-9539-cdcc9aebe15e",TRUE,5,5,2
"1f48535e-8a99-4b26-8e77-d67e6a4f6539",TRUE,3,1,2
"e6efc68f-4f3f-48fc-b87e-249c826c60f0",TRUE,5,7,2
"5206894a-5993-4970-8f90-0dfca6f1189d",TRUE,1,2,2
"2cadced5-1157-420c-a617-7c69dea1c8b1",TRUE,6,3,2
"815b0234-8f45-4d05-bc2a-8c04ecbb5c6f",TRUE,5,9,2
"099157d4-4581-4bef-8a16-9a699327e8e7",TRUE,1,2,2
"30acc671-2f47-4d4a-83cb-1673b10f3c5b",TRUE,4,2,2
"b08c7029-1d01-4970-94e4-da30107485e4",TRUE,4,7,2
"69ed439c-ee8e-4a58-9635-8e1feeb1ca82",TRUE,1,2,2
"566353b8-b3fc-4df4-913b-12264f79e972",TRUE,8,8,2
"14143b08-62d7-4069-9fd4-48d617c3039c",TRUE,5,3,2
"06317e07-0440-401e-bd47-4c6d46192c4a",TRUE,8,8,2
"ba4580c8-e38e-4349-8767-f57c443490bb",TRUE,1,8,2
"7b3eb7ab-6b80-49d4-816f-39e1552f1512",TRUE,5,4,2
"363f0268-d756-481b-bd8e-847b569ae735",TRUE,5,9,2
"b5877d61-8a8f-4248-9407-8e7c187c80ad",TRUE,1,2,2
"023aff33-86b0-4d2d-bf78-955a3ad67e9e",TRUE,6,9,2
"7b18b4cb-4aa3-4eab-b106-1e47b3e9fac1",TRUE,8,2,2
"2ef9545c-6665-4a15-add6-1a566b9e8b45",TRUE,8,8,2
"c148015f-0a93-497c-a532-9a625681cb53",TRUE,5,3,2
"a34a6ee4-0951-4693-9d09-a0a756f23a88",TRUE,5,5,2
"8aebc6fd-ac1a-4f6f-a889-21ee08c2c6c1",TRUE,1,2,2
"04ce6142-1d9f-44af-a1ea-66bf52058bc6",TRUE,5,3,2
"1b380ec9-a3a0-4d09-b666-0ae507e99b27",TRUE,5,4,2
"4a883899-c17b-45a2-a6b0-9ce55c3df7e8",TRUE,4,3,2
"abf2aa6f-4268-4106-a225-a07e3e4e00ac",TRUE,1,2,2
"213a2c27-5e4c-4b9c-8be8-493aab9806c5",TRUE,4,7,2
"16682ca5-0fd8-48b7-ac56-07e396dce3df",TRUE,5,4,2
"46d8da5a-3818-4212-84b0-e07a1e943db1",TRUE,1,2,2
"4d7e4bb4-975b-4891-8d5c-a5c5bebad3c8",TRUE,1,8,2
"eb465f9a-a9c6-427d-a39f-ea37cc2913b3",TRUE,5,1,2
"ee7abcc2-a0e4-45f2-acb0-6f2ad397ca4d",TRUE,8,8,2
"0a04ed66-f8fd-4b47-8413-8302ae50e4e7",TRUE,1,2,2
"1a3104e2-7a20-4799-9f03-b327cb22c750",TRUE,1,6,2
"d3e20436-1916-4a97-8be3-1d1981272962",TRUE,3,1,2
"ab16ec7a-af53-48ab-bec2-4cf4d2bc7df1",TRUE,5,9,2
"a732b8ba-b793-4db3-960a-a12e276d8f7a",TRUE,4,7,2
"945a0217-6cd5-49bc-aaa8-9b062b087bdc",TRUE,3,1,2
"a29fba1a-8247-4736-8ad6-05ee95633d96",TRUE,8,8,2
"be18970a-df9b-41fa-bc42-20fa16adf4c3",TRUE,1,8,2
"65270c0c-8076-414a-ab96-18292631dfe5",TRUE,4,6,2
"eb970488-2607-4f15-80d1-a611b0c30795",TRUE,5,3,2
"0a0458d1-d0df-48ec-bb41-ffceaaa80c71",TRUE,7,6,2
"8ae0a69f-e80f-434d-8cc1-58c9e9197ce5",TRUE,3,1,2
"1b8cdcb7-d4ae-4804-b64a-169c1940d5c7",TRUE,7,8,2
"8919ab79-e44a-4920-a8a8-23db2533cc94",TRUE,1,2,2
"b7d130bc-ad2a-406a-a98b-e66516992035",TRUE,5,5,2
"3ba17846-b406-4f37-9de0-aede61ba0479",TRUE,3,1,2
"179afdc1-ad77-43de-9da2-681147269f6c",TRUE,4,1,2
"d6d05383-7310-4ddc-81b7-cecab6c64146",TRUE,4,2,2
"6c4ef307-fa08-4aee-9be3-75791b6ff489",TRUE,1,2,2
"2e949cb6-b215-4e95-9086-0ab787d62551",TRUE,1,2,2
"288255cd-8d2e-4e3d-b414-a1935a407496",TRUE,3,2,2
"7dc535dd-aed4-44d4-8470-f82a05f11701",TRUE,8,8,2
"48e9f4e9-bbf3-43a5-a876-23249ce93aa0",TRUE,3,1,2
"b1b0a12b-22e7-4ccc-9bf9-da0f28549df6",TRUE,1,2,2
"f88a6dca-4fe0-4431-8d6c-ad488b7d81f3",TRUE,8,8,2
"5c76a6c3-bba7-49a3-a5ce-afc72ed6978b",TRUE,8,8,2
"cffa04f3-5c7c-4db9-b159-3838af712791",TRUE,4,3,2
"446df077-3d4f-4e6f-9f1b-e0f158afa5e6",TRUE,3,4,2
"f392e45a-98c9-44ad-a206-08a122147ef4",TRUE,1,1,2
"c52b9fe5-45fb-46be-9fdb-cd25624dde8e",TRUE,8,2,2
"a8534f80-95bc-416e-9367-e06e6bbcb697",TRUE,6,9,2
"51e0fb0b-1d9d-4597-a76e-5d086012ab84",TRUE,3,1,2
"56556875-bea2-496c-9b12-3b2797b7ba1b",TRUE,4,7,2
"77ab4193-3c34-4425-acd2-e0abbd0c3cc9",TRUE,3,8,2
"4e9e66d9-b37d-4c11-bfcf-9a04aa6ba43a",TRUE,5,9,2
"e71a9b96-b442-4c3e-8b59-8b80b45e6f35",TRUE,8,8,2
"28f0b84f-9d0d-4182-b84e-7ae9b1a4f043",TRUE,3,1,2
"6bd38cbc-4f26-48e3-bd44-7bb5a5c5ec9e",TRUE,1,2,2
"b3510aad-a4bc-43a3-b750-97b298d2f4dd",TRUE,3,1,2
"4ae06bd6-3fc1-4365-b3b7-750b8b3c6515",TRUE,3,1,2
"080f503a-a988-4ca5-b33e-02f788c647d3",TRUE,3,1,2
"e54ee38f-0d07-45dc-b837-6df79ebfcf24",TRUE,4,4,2
"83e9f7b3-1c11-455c-883d-ae3c2b80326d",TRUE,4,3,2
"abb36ffb-987a-485d-b886-c1065b750feb",TRUE,2,10,2
"4efcc8f9-0abe-4d62-a30a-2f50a1ee4fc3",TRUE,1,2,2
"00f6a981-e25c-4ea6-aa1b-5a0a39f51917",TRUE,4,7,2
"0eb00308-d5e9-43b7-ba6d-6448838fa60c",TRUE,3,1,2
"08726502-d739-48ac-b2a8-b419a2d748f3",TRUE,4,7,2
"25b1a1ea-e8e1-4a80-9c58-52c340a3fb85",TRUE,5,5,2
"60f1210d-f0b6-4831-85ba-0292ba799889",TRUE,1,1,2
"cdcb8f31-2b46-41da-8450-963e0042d07e",TRUE,3,2,2
"05fda2dc-1dba-4ee8-8e12-944e9b81e425",TRUE,3,1,2
"9789985e-896b-4352-8c67-7b61aeb05666",TRUE,3,2,2
"0860bd2e-7f38-4073-873a-c7e3b6483620",TRUE,3,8,2
"07d77c9e-e5fd-464c-9b90-65e8055f6d99",TRUE,8,8,2
"d781fd54-2ae9-41ad-8e26-0905f960ffda",TRUE,8,8,2
"06dc6e8a-957d-42aa-9012-036816f09201",TRUE,8,8,2
"967b96dd-e78a-48b4-9ed5-8fe626b043e7",TRUE,1,2,2
"0d578b15-9a16-4fbe-a9aa-0eb018f19bec",TRUE,8,8,2
"b7349ce7-11cf-4807-952a-bfdc3a7a599a",TRUE,3,3,2
"67ec7737-0552-4a4b-b143-112fe48e9d23",TRUE,4,8,2
"f1a66ad7-3b3d-4d9d-bf42-9d9b4b16f4e4",TRUE,4,7,2
"8d7dd27b-d08c-4a37-86ec-f76c25a9e5bb",TRUE,3,8,2
"379fc487-9f19-4258-acfb-7f75e6244dc6",TRUE,3,1,2
"0f28d982-9244-4d79-a369-58e0f6ca12c1",TRUE,1,2,2
"66deff3d-1688-401d-bb37-49a5cdf9ff1c",TRUE,6,6,2
"a256b19f-994f-4547-be98-4db9f064d4db",TRUE,1,1,2
"141086e6-a324-436d-a836-212e79e4149e",TRUE,8,8,2
"f5a1740a-bffb-41a9-a342-47e4faecb0f7",TRUE,6,9,2
"f082b1a9-0dce-417f-8f99-0ab16c14ce29",TRUE,3,1,2
"18fc3d3e-8cdd-4d37-91a6-23c49f04a69d",TRUE,4,7,2
"b16ccfce-279d-4176-825d-682a2ea4c6c9",TRUE,5,1,2
"5181a37c-d0a8-427d-8b53-47103a74a6ea",TRUE,1,7,2
"8bb3bf54-862a-411c-98dd-bf333f1b35fc",TRUE,3,7,2
"39bb355b-c5c6-43ce-94be-c13528762dcd",TRUE,4,1,2
"c28a4f83-7c27-4c2c-9c61-a5e9013ee952",TRUE,1,2,2
"051c9bc1-536b-498c-8d6e-02d3292f1802",TRUE,8,8,2
"fb5184a3-c9b7-4124-bb60-5f90bb2d0a73",TRUE,8,2,2
"9e395f0b-755c-40c1-97f6-9e4f9d81aa1f",TRUE,4,7,2
"29610e41-0be5-46b3-bd39-b4d51b14ab3b",TRUE,4,3,2
"c49751dd-ce1f-4b70-8d48-8caf9a6d3102",TRUE,8,8,2
"6d919bd4-6991-44ac-8473-8be89aefd1d1",TRUE,4,2,2
"a9a3f083-c6f1-4d3d-9306-5736f6d3cb4e",TRUE,1,2,2
"1be820a7-294f-482c-be98-f21b5d53d157",TRUE,5,3,2
"5f813852-c161-4ca7-b674-5341c79b263f",TRUE,6,9,2
"75db6f88-d69d-40e1-b3ae-60c2957eed80",TRUE,1,2,2
"d2f09268-c8c4-426c-8c1c-898b7cfe199a",TRUE,7,6,2
"ba8cc4f8-7c79-464f-af79-c66f3092ead9",TRUE,7,6,2
"77ed234f-5214-4584-9a6c-781930e1bba4",TRUE,1,2,2
"e1873113-c9b1-47bd-bcac-2b0834cdacd2",TRUE,4,2,2
"a36397ab-27d5-4c89-a3c8-34fbd472b283",TRUE,8,8,2
"abbf7140-9e62-482a-b84e-4936aa2ddae2",TRUE,8,8,2
"192be039-71ba-43ea-8331-a534505005d0",TRUE,1,8,2
"83c566f4-b70e-4915-8998-c98b8f5c2969",TRUE,5,5,2
"d678e032-9619-41f4-9a86-0c18f7a33fda",TRUE,1,2,2
"f23379ab-02bf-4133-856b-a367fdaa918e",TRUE,8,8,2
"5200be75-1a20-4148-8e1b-72a47e4e68e6",TRUE,3,6,2
"40f34e81-c0f1-42ad-8a99-305e61a717fd",TRUE,3,2,2
"46aedeab-ecff-4bed-92e2-41ac1fd4b9c1",TRUE,8,8,2
"f50367c3-9b1d-46bd-a7cf-b2fd46c1f7a8",TRUE,4,7,2
"3a9e6765-bf36-4647-8cf1-f69f0a80c3c0",TRUE,3,8,2
"28e7aa22-b86a-4d8c-98bb-e79c58304039",TRUE,6,9,2
"11cbf4cf-9ab3-44ac-aa44-2d1639727998",TRUE,8,8,2
"2e4a7ab2-0f04-4050-88f2-2bc9f7af17f0",TRUE,5,3,2
"e899b857-ff39-42ca-94fa-8cefdb4e87ae",TRUE,1,2,2
"455d0a6f-4dc5-4364-955d-9634757e8e27",TRUE,7,2,2
"c6a58e3a-b202-480c-b6a2-8b6958b24e94",TRUE,5,5,2
"21f70d24-9eb2-4088-83a5-4aed28ab93fc",TRUE,4,7,2
"102e9f8e-ece3-438b-90ce-5871904f7641",TRUE,4,7,2
"189c2b9d-a80d-4975-a7fd-83140d8efba1",TRUE,5,9,2
"a14986fc-efa2-47a5-8fba-b0b046a5548e",TRUE,8,8,2
"3365728b-ee2e-4718-af37-f4aa99c219ae",TRUE,3,1,2
"0ceb5264-5d43-4ff2-a150-c64b7626a54b",TRUE,5,4,2
"1060ba56-401e-462f-b84d-b80524cf6afc",TRUE,3,2,2
"96a79b3b-dd01-4047-a0d6-3fd936d60cf1",TRUE,3,2,2
"729d4f0e-b90b-4849-8e24-bf8c2ede7287",TRUE,5,4,2
"76fa1547-6398-400a-bff0-25037309cf5a",TRUE,4,7,2
"dfa05527-4acf-4ed3-b84b-5a4fb1d7d343",TRUE,5,3,2
"0d9faf27-9f01-4dc5-9309-61b29af457bf",TRUE,3,1,2
"965fbab2-bfce-40c2-8080-c710284ea22e",TRUE,4,3,2
"ee8d5ed2-09b7-471b-a1ac-f90dacaf2749",TRUE,3,2,2
"3df53537-7f4d-4b66-ad6f-b8a751075d02",TRUE,3,1,2
"9caa06d9-8fec-436e-a114-bb4169f762e2",TRUE,4,8,2
"201efda2-c556-4032-9252-e26c350b6cf2",TRUE,8,8,2
"f95e40a1-2b73-48a5-9b21-f62f5a609fc6",TRUE,1,2,2
"835ad462-1e6d-4e94-8b06-307416ae0d0a",TRUE,3,1,2
"5a0a79e3-16af-478d-9c33-e9839df8a456",TRUE,8,8,2
"a1ba2658-9e11-4357-ba9e-fa1ad7523913",TRUE,4,5,2
"8ac3cc35-50ec-4623-8b10-a209bf2e1843",TRUE,1,2,2
"c1a60ca0-6ada-4cf3-b9cd-69c2479844c9",TRUE,3,7,2
"af6da7ee-641e-4a19-b44e-6e42c9c60af0",TRUE,5,9,2
"1e4b4884-3578-407c-a645-a74316283f6b",TRUE,8,8,2
"ffb0f6c7-292b-4e0f-b3a8-ffe0ff7d45de",TRUE,5,9,2
"a226d75a-c292-4e41-a16b-7f9f727708ed",TRUE,5,6,2
"9d3bda5f-c933-4cba-a157-bc5c483e62a5",TRUE,4,7,2
"cd2bebea-a300-488f-a501-2c9a82b9f7b9",TRUE,1,7,2
"8f310285-abd9-4bcc-ab46-495c00a55ca2",TRUE,3,7,2
"7e86647f-2ed9-40b3-b4d4-6353dd72bd80",TRUE,7,6,2
"ab5a7acf-dba1-4bf6-a251-e271266565ad",TRUE,8,8,2
"88add08b-e28a-4a16-b465-1511f453f1d6",TRUE,3,3,2
"3a36c1d7-a6e3-4815-8591-2e341e8263cb",TRUE,8,8,2
"316d75fc-6ac5-4e86-a87d-5b3c3b05cddf",TRUE,3,1,2
"af6e6ced-ba09-40d6-a77e-d441a081e440",TRUE,4,7,2
"178cac31-0fbc-4b2e-9980-9e66c5424023",TRUE,5,4,2
"f50b4ddf-94ba-49d1-a8ca-83ea7baf5c75",TRUE,8,8,2
"f8149a6a-969e-4656-812a-2ce7ac14f14a",TRUE,6,9,2
"6b0613da-c68a-40c2-9d02-29f14c3d5859",TRUE,8,8,2
"cc67cc15-4897-422d-97b1-b90597d7da96",TRUE,3,1,2
"ff540caa-3132-4709-9da5-782bcc6e97e2",TRUE,5,9,2
"a2d9fba5-660f-4e52-a860-68178ec3eb09",TRUE,3,8,2
"a010e0fe-e3c9-4208-bd53-43e8b5ac6dad",TRUE,5,4,2
"b74d2f2d-b4d8-4cb3-917b-ef17cd5ec637",TRUE,4,7,2
"b0ccc9a2-1337-4729-a828-d398d1d3dfde",TRUE,6,9,2
"3a94ba9a-7a5f-4ac4-9da8-6060aa8c6921",TRUE,3,2,2
"e8b29ea9-b70e-49e5-9dcd-8512e191c0da",TRUE,4,4,2
"47252565-98b9-4cad-8fc3-381581b32248",TRUE,6,9,2
"184994d8-818c-4ed3-a852-1e1f29d0b521",TRUE,3,3,2
"29859922-0a80-4bd0-9a2c-4e6855d279cc",TRUE,3,1,2
"4bbf3aca-9ffc-4cdd-85f9-e9a98785eb48",TRUE,5,5,2
"61cdf383-2b45-4826-abcb-5bb23b64ca7e",TRUE,5,3,2
"69705b39-6a0c-4122-9ddc-e063146abc31",TRUE,5,9,2
"3a0053e3-a585-41e4-ad0f-410671e4991f",TRUE,3,1,2
"c3b681ee-d583-4cc6-92ba-ce79f84dcce0",TRUE,3,1,2
"da507989-cabb-4c60-a612-0f147c4adaf3",TRUE,5,9,2
"82b1fb84-3b89-4eb5-accf-495e09fa4de5",TRUE,8,6,2
"a784d839-63d9-46b9-8b33-eba392b98ca8",TRUE,8,8,2
"16ccd496-eaa5-45f5-891a-289500f75797",TRUE,4,7,2
"2105c1cf-27c7-4ddd-9343-3f177c7d23c5",TRUE,1,2,2
"f344a315-5b25-430a-a003-5627782cd268",TRUE,8,8,2
"38dee67e-12bf-4a98-b3a3-f8ee845ee561",TRUE,6,9,2
"28329ea8-c3ae-4fae-aba2-919a1049c44c",TRUE,5,4,2
"56010610-343a-4842-9139-5d6377296f27",TRUE,8,8,2
"f953ce81-5b59-4aa1-946e-accd5b8d4968",TRUE,3,1,2
"5395baa2-0ed9-44da-82a0-71df874fd4d0",TRUE,5,9,2
"68888f20-1620-4688-9b75-126c0339be6b",TRUE,5,5,2
"18d31402-b77b-4975-9e66-17e51652fbf8",TRUE,8,8,2
"562f5275-cf60-49f2-a027-925aafe31bb9",TRUE,3,8,2
"78ccf7a7-2333-4ca6-81b0-688769426c58",TRUE,1,1,2
"a1762b92-887c-486e-b679-10be84270d8d",TRUE,5,5,2
"7189d479-1b63-4327-9205-c6e6b49dee17",TRUE,3,2,2
"61b587a9-6c17-40e0-a4bf-2f29ce45a3e8",TRUE,4,4,2
"cd27d872-40bf-4242-b190-7d106bd88f89",TRUE,6,9,2
"bfce1224-addc-4393-ad0c-d0e6d1aa34ab",TRUE,3,1,2
"cc728422-1574-4e18-b16f-fac5a8585595",TRUE,8,8,2
"1e88e2d2-9ef6-42b5-a748-a5567d4dcce9",TRUE,8,8,2
"6327eb40-d99d-4959-b178-b68e7f361c0e",TRUE,4,7,2
"08115683-8e95-49a0-8182-b35a58c18d42",TRUE,8,8,2
"69ad6fd9-bcba-4935-bad2-4ba551520443",TRUE,8,8,2
"a688b6d7-0fdd-471f-8ba1-8347a009e365",TRUE,3,1,2
"6d826479-64a0-4263-8bc3-b2c254bbf804",TRUE,5,3,2
"16a70f3a-96a2-457c-8982-a1b47c10b68f",TRUE,3,1,2
"51874964-b322-4a67-9aee-7fe039a4d2bc",TRUE,3,7,2
"f9265a33-4f0e-485b-be1e-69fe19acd4cd",TRUE,4,3,2
"155383d0-6c89-45a4-bcb8-aa54457a8164",TRUE,1,6,2
"5ef32c4b-6aae-4d1b-92c5-221acb529ce3",TRUE,4,2,2
"555ade3a-628f-4608-8ced-d8c85722928f",TRUE,1,6,2
"be1dfa0a-c28f-4558-a4a5-cf0eb235268e",TRUE,7,6,2
"be1dfa0a-c28f-4558-a4a5-cf0eb235268e",TRUE,7,6,2
"bd39b12e-abe2-42e4-a519-3cfc21a979a8",TRUE,4,7,2
"4366c31d-b284-4dca-acd4-10d4079d6c21",TRUE,3,2,2
"d57312ad-3da7-43ce-a2f2-66600c00d21d",TRUE,4,1,2
"c7915ff0-286a-4c39-92cc-7eb5b87c33c6",TRUE,5,4,2
"4aeab2d2-5b2f-424e-98ff-c9685b41d3de",TRUE,3,2,2
"1ced39f5-6882-42be-820c-f28735d57e41",TRUE,4,2,2
"fc14cf92-c844-4a4c-8104-18ad441b68ef",TRUE,3,4,2
"4773f198-a51c-489f-9b7a-50b6b8b91213",TRUE,3,1,2
"d44dd4af-3c3b-490a-bee1-17de34a5c7ca",TRUE,5,4,2
"a6dd6812-9a4f-45e8-9cdc-8a3e3f68f815",TRUE,5,5,2
"0c80ca03-25d6-436b-b73f-c9f94b098445",TRUE,1,2,2
"0a8f6237-a11d-4842-83ab-8c8a533d0c9f",TRUE,5,5,2
"bdd8bca3-91a7-4d70-b33c-fa8009c13300",TRUE,6,9,2
"c1f3e952-94e8-471f-a67c-45f2e15dbf23",TRUE,8,8,2
"37a1475b-497c-42ac-b8e3-022832a3f566",TRUE,3,1,2
"fa93ae96-dc1a-4101-a8d4-b3615f606916",TRUE,6,9,2
"c4474e03-40b8-4893-8614-3ff7e3810e6f",TRUE,3,7,2
"96b2987c-e2da-46ff-8250-344f84a23408",TRUE,8,8,2
"ea37c256-9fb5-4902-8918-3b754c689c6f",TRUE,8,8,2
"840cfc60-526c-4593-90ff-5d79626be465",TRUE,6,9,2
"6e40c299-3d6d-49fc-8535-4a2b779da471",TRUE,4,7,2
"f1faad7e-67b5-440b-9800-d0fb92abac09",TRUE,8,8,2
"e562d123-9857-4088-a6dd-447812cfa2ac",TRUE,5,3,2
"3e7cd3b7-f55c-487f-9006-d54e6be8ea71",TRUE,5,4,2
"06833373-aae9-4869-875f-3019e499d479",TRUE,2,6,2
"491a8568-10de-435f-b8ab-1840999f0cfd",TRUE,4,7,2
"dd8a1711-d5dd-45bc-aa5d-d1a04396c78d",TRUE,7,8,2
"a3ebd713-6310-4cc2-951e-e238fa532044",TRUE,5,9,2
"9c9e41b8-6a06-47dd-b19f-e341b7fe142a",TRUE,5,3,2
"33cf74eb-12e0-40c4-a28b-52e2c38870ff",TRUE,7,6,2
"806aeb26-add6-4800-b37c-220d57b1614a",TRUE,3,1,2
"f07ee51b-5e45-4eb9-af41-bb112ab44675",TRUE,1,2,2
"55c91adc-518c-4c7f-a86f-cf600c21da72",TRUE,8,8,2
"dc668cc1-2c00-4ece-821d-ddaae3064ed2",TRUE,3,8,2
"36ae7ca7-b38a-4fdd-9b05-bdea762d0583",TRUE,5,5,2
"70c9c2d7-9267-463e-9419-d27b4a790035",TRUE,4,1,2
"4a631d28-23f2-49fc-9538-b585ade471ce",TRUE,3,3,2
"3ee334af-d4b7-4da2-b2b4-64d0bb8af04c",TRUE,1,2,2
"e3db6363-1c4d-4dad-aa61-632ad20382cf",TRUE,4,7,2
"7ff608e8-483a-4d54-89da-a92e8f8a6a28",TRUE,1,7,2
"88ce0f9d-0de3-4882-9f1e-da7ea79214e8",TRUE,8,8,2
"7e6776a1-ebec-4a86-ab6f-64734c4ca832",TRUE,1,2,2
"5b67f202-a162-48e0-9ec5-907092f1e5b7",TRUE,5,10,2
"22c5cfca-c380-48c5-9c67-e74f0a2cec4d",TRUE,8,8,2
"1222b71a-7a8c-46c1-8630-c3a0524f8700",TRUE,2,10,2
"c5a4ac71-1ff5-4f74-ae2a-ee40dedf8029",TRUE,2,10,2
"c5a4ac71-1ff5-4f74-ae2a-ee40dedf8029",TRUE,2,10,2
"321f825f-3cde-41cb-adba-1b73dd1064a0",TRUE,2,10,2
"44bb9c2c-1a3a-4a30-a335-3db7d6c23a75",TRUE,2,10,2
"841812ed-1580-4e46-9b80-651f0702b1e8",TRUE,2,2,2
"2ca21e9a-463c-4d45-a5e1-e6a514b6b9e2",TRUE,2,10,2
"04d432fe-3dfe-4dcf-8d5b-5934ae86d38a",TRUE,2,10,2
"1467d9de-8f68-441a-9a9f-f07fa4839edf",TRUE,4,10,2
"dfc65e0d-5f22-4f20-bef4-84e463cb216a",TRUE,2,10,2
"2bb2a5da-7d80-499a-8717-c76f674b7e92",TRUE,7,10,2
"c699bc19-0bdb-49de-9dfb-620e6c339be4",TRUE,4,2,2
"7db9c42f-8d90-4b2a-924d-8777fb9921f2",TRUE,2,10,2
"e423e632-1ed3-438f-a8d0-9d13f27700ce",TRUE,2,2,2
"f2cd8b5c-ac3d-4ade-8c24-b568ec45b7fe",TRUE,3,1,2
"b857f5d2-c49f-4ca6-8836-6506c72357a6",TRUE,7,8,2
"7c945f5e-1a1a-407a-b969-26896dab4c62",TRUE,2,10,2
"bd4c4b6f-5e08-4c84-b23a-7d8c5396e628",TRUE,2,3,2
"d1d61a0a-69d5-4903-bc9d-ea4eefbb5cab",TRUE,2,2,2
"f7e92255-f2fc-4dff-b410-66d637fba7a2",TRUE,7,6,2
"508402ab-cdee-461e-a391-9b0253492508",TRUE,2,10,2
"3f47c4f6-09a0-424e-91dd-1315fba29e6d",TRUE,2,10,2
"724b958a-a1c2-4350-b6ab-75e8d41445ce",TRUE,2,10,2
"f5cb6371-ac4b-49dd-90a2-d35159c622f0",TRUE,2,10,2
"6814f77c-fba1-4e79-a97a-1ce18d8469c6",TRUE,2,10,2
"25ff44ab-f6b3-4c4f-b169-790007d6757a",TRUE,2,10,2
"669408f0-c93e-4868-a7d2-815ef2b67bd5",TRUE,8,8,2
"ca04a731-6e27-465f-b51b-d0979f641633",TRUE,2,10,2
"71e15592-ff36-4a07-9350-3220f23094c6",TRUE,2,10,2
"2c2889b6-2488-4214-ab68-690c87edbd35",TRUE,2,3,2
"417b1805-ad04-4672-a436-672aaf268506",TRUE,2,6,2
"360100b7-649b-42ee-aaa9-67026f0c68b7",TRUE,2,10,2
"b868b876-0d41-428c-9949-50a790ebee9b",TRUE,2,10,2
"39a109dd-3155-45c9-9916-e624d7d68ec6",TRUE,6,10,2
"6512b461-c6b9-402c-ae32-526f6ea47dc9",TRUE,3,8,2
"342f0077-76a8-441e-83be-c8cc497f8238",TRUE,2,10,2
"2518a63c-0038-46cf-b6b0-b6d8fa21c482",TRUE,2,10,2
"23a7012a-121b-44a5-b555-669d7e0744cf",TRUE,2,10,2
"77e5860a-81af-4269-96a5-85b9a9296090",TRUE,2,10,2
"9ffaad45-bef4-4759-89f5-77f726d34f4f",TRUE,2,10,2
"fcb3da96-06d2-4be0-a6e7-e80b073542a4",TRUE,2,10,2
"d1063ec2-73a3-4907-bf56-9635c48713dc",TRUE,2,1,2
"7ba154d5-d259-48a6-83ec-6f4caa505582",TRUE,2,1,2
"a00510da-3c56-48e5-b45c-4d226b906c8d",TRUE,2,10,2
"92c01ef6-c857-4412-ad5c-5067eafe09ea",TRUE,2,10,2
"d2967fa8-b555-456b-b03a-5df6f0bb9cca",TRUE,8,10,2
"4f6c959d-7e47-4743-9261-603287b908e0",TRUE,3,10,2
"45168661-81ff-4e72-ac7c-54cbff9d46ba",TRUE,2,10,2
"9f3c0ca4-5c97-4686-b7a8-ecc9451fbae7",TRUE,2,10,2
"4868d94f-b773-4f8a-84a9-508992a2c9bb",TRUE,2,10,2
"7e621f7b-7580-4fd3-84c4-b723e2214068",TRUE,2,10,2
"2934720d-0c81-45f6-a174-84084cd4f48a",TRUE,2,10,2
"f7722dc9-eff6-4621-85bc-a631c76abb23",TRUE,2,10,2
"938e7e60-d121-4be6-8a24-2c2768676053",TRUE,2,3,2
"0cb3b42e-98c4-44ca-9c45-8bf61d5383c9",TRUE,4,2,2
"7727c4db-a4e2-4817-ae3b-515c1c5a1dae",TRUE,2,10,2
